Project,Sampling Unit Name,Protocol,Date,Start Time,End Time,Count,Spp,Common Name,Scientific Name,Detection Cue,Breeding Evidence,Visit Note,Observation Note,Researcher,Other Observers Count,Other Observers Names,Data Status
CHSS,MANTA8,WATERBIRD_COUNT,2021-01-26,09:43:00,09:56:00,3,WHIM,Whimbrel,Numenius phaeopus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA8,WATERBIRD_COUNT,2021-01-26,09:43:00,09:56:00,2,SAND,Sanderling,Calidris alba,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA8,WATERBIRD_COUNT,2021-01-26,09:43:00,09:56:00,1,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA8,WATERBIRD_COUNT,2021-01-26,09:43:00,09:56:00,3,CHCA,Chimango Caracara,Daptrius chimango,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA9,WATERBIRD_COUNT,2021-01-26,09:56:00,10:05:00,4,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA9,WATERBIRD_COUNT,2021-01-26,09:56:00,10:05:00,3,WHIM,Whimbrel,Numenius phaeopus,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA9,WATERBIRD_COUNT,2021-01-26,09:56:00,10:05:00,3,COPL,Collared Plover,Charadrius collaris,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MANTA9,WATERBIRD_COUNT,2021-01-26,09:56:00,10:05:00,2,SESA,Semipalmated Sandpiper,Calidris pusilla,,,,,"Villalobos, Franco",1,Matأ­as Garrido,AVAILABLE Level 5
CHSS,MAIPO1,WATERBIRD_COUNT,2021-01-28,10:50:00,10:53:00,0,---,----,----,,,,,,4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO10,WATERBIRD_COUNT,2021-01-28,12:37:00,12:59:00,1,KEGU,Kelp Gull,Larus dominicanus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO10,WATERBIRD_COUNT,2021-01-28,12:37:00,12:59:00,1,BNST,Black-necked Stilt,Himantopus mexicanus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO10,WATERBIRD_COUNT,2021-01-28,12:37:00,12:59:00,6,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO10,WATERBIRD_COUNT,2021-01-28,12:37:00,12:59:00,4,WHIM,Whimbrel,Numenius phaeopus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO10,WATERBIRD_COUNT,2021-01-28,12:37:00,12:59:00,2,GRGU,Gray Gull,Leucophaeus modestus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO10,WATERBIRD_COUNT,2021-01-28,12:37:00,12:59:00,1,COPL,Collared Plover,Charadrius collaris,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO10,WATERBIRD_COUNT,2021-01-28,12:37:00,12:59:00,4,SEPL,Semipalmated Plover,Charadrius semipalmatus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO11,WATERBIRD_COUNT,2021-01-28,13:00:00,13:25:00,2,SOLA,Southern Lapwing,Vanellus chilensis,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO11,WATERBIRD_COUNT,2021-01-28,13:00:00,13:25:00,3,BNST,Black-necked Stilt,Himantopus mexicanus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO11,WATERBIRD_COUNT,2021-01-28,13:00:00,13:25:00,3,BASA,Baird's Sandpiper,Calidris bairdii,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO11,WATERBIRD_COUNT,2021-01-28,13:00:00,13:25:00,2,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO11,WATERBIRD_COUNT,2021-01-28,13:00:00,13:25:00,1,WHIM,Whimbrel,Numenius phaeopus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO11,WATERBIRD_COUNT,2021-01-28,13:00:00,13:25:00,2,SNPL,Snowy Plover,Charadrius nivosus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO11,WATERBIRD_COUNT,2021-01-28,13:00:00,13:25:00,10,COPL,Collared Plover,Charadrius collaris,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO11,WATERBIRD_COUNT,2021-01-28,13:00:00,13:25:00,6,SEPL,Semipalmated Plover,Charadrius semipalmatus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO11,WATERBIRD_COUNT,2021-01-28,13:00:00,13:25:00,1,SAND,Sanderling,Calidris alba,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO11,WATERBIRD_COUNT,2021-01-28,13:00:00,13:25:00,1,GRYE,Greater Yellowlegs,Tringa melanoleuca,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO11,WATERBIRD_COUNT,2021-01-28,13:00:00,13:25:00,1,LEYE,Lesser Yellowlegs,Tringa flavipes,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO12,WATERBIRD_COUNT,2021-01-28,13:29:00,13:40:00,6,SOLA,Southern Lapwing,Vanellus chilensis,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO12,WATERBIRD_COUNT,2021-01-28,13:29:00,13:40:00,29,BNST,Black-necked Stilt,Himantopus mexicanus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO12,WATERBIRD_COUNT,2021-01-28,13:29:00,13:40:00,5,BASA,Baird's Sandpiper,Calidris bairdii,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO12,WATERBIRD_COUNT,2021-01-28,13:29:00,13:40:00,4,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO12,WATERBIRD_COUNT,2021-01-28,13:29:00,13:40:00,47,WHIM,Whimbrel,Numenius phaeopus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO12,WATERBIRD_COUNT,2021-01-28,13:29:00,13:40:00,3,YBPI,Yellow-billed Pintail,Anas georgica,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO12,WATERBIRD_COUNT,2021-01-28,13:29:00,13:40:00,4,COPL,Collared Plover,Charadrius collaris,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO12,WATERBIRD_COUNT,2021-01-28,13:29:00,13:40:00,3,GRGU,Gray Gull,Leucophaeus modestus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO12,WATERBIRD_COUNT,2021-01-28,13:29:00,13:40:00,350,BLSK,Black Skimmer,Rynchops niger,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO12,WATERBIRD_COUNT,2021-01-28,13:29:00,13:40:00,13,LEYE,Lesser Yellowlegs,Tringa flavipes,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO12,WATERBIRD_COUNT,2021-01-28,13:29:00,13:40:00,1,CHCA,Chimango Caracara,Daptrius chimango,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO12,WATERBIRD_COUNT,2021-01-28,13:29:00,13:40:00,1,SCTE,Snowy-crowned Tern,Sterna trudeaui,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO13,WATERBIRD_COUNT,2021-01-28,13:42:00,13:50:00,1,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO13,WATERBIRD_COUNT,2021-01-28,13:42:00,13:50:00,146,WHIM,Whimbrel,Numenius phaeopus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO13,WATERBIRD_COUNT,2021-01-28,13:42:00,13:50:00,2,CHCA,Chimango Caracara,Daptrius chimango,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO2,WATERBIRD_COUNT,2021-01-28,10:55:00,10:59:00,1,WHIM,Whimbrel,Numenius phaeopus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO2,WATERBIRD_COUNT,2021-01-28,10:55:00,10:59:00,2,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO3,WATERBIRD_COUNT,2021-01-28,11:04:00,11:08:00,1,WHIM,Whimbrel,Numenius phaeopus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO4,WATERBIRD_COUNT,2021-01-28,11:13:00,11:17:00,2,WHIM,Whimbrel,Numenius phaeopus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO4,WATERBIRD_COUNT,2021-01-28,11:13:00,11:17:00,2,CHCA,Chimango Caracara,Daptrius chimango,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2021-01-28,11:24:00,11:30:00,1,WHIM,Whimbrel,Numenius phaeopus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2021-01-28,11:24:00,11:30:00,1,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO5,WATERBIRD_COUNT,2021-01-28,11:24:00,11:30:00,1,GRGU,Gray Gull,Leucophaeus modestus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO6,WATERBIRD_COUNT,2021-01-28,11:33:00,11:47:00,1,WHIM,Whimbrel,Numenius phaeopus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO6,WATERBIRD_COUNT,2021-01-28,11:33:00,11:47:00,2,GRGU,Gray Gull,Leucophaeus modestus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO6,WATERBIRD_COUNT,2021-01-28,11:33:00,11:47:00,102,SAND,Sanderling,Calidris alba,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO6,WATERBIRD_COUNT,2021-01-28,11:33:00,11:47:00,3,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO7,WATERBIRD_COUNT,2021-01-28,11:50:00,12:01:00,4,WHIM,Whimbrel,Numenius phaeopus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO7,WATERBIRD_COUNT,2021-01-28,11:50:00,12:01:00,1,GRGU,Gray Gull,Leucophaeus modestus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO7,WATERBIRD_COUNT,2021-01-28,11:50:00,12:01:00,124,SAND,Sanderling,Calidris alba,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO8,WATERBIRD_COUNT,2021-01-28,12:03:00,12:17:00,2,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Villalobos, Franco",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO8,WATERBIRD_COUNT,2021-01-28,12:03:00,12:17:00,53,KEGU,Kelp Gull,Larus dominicanus,,,,,"Villalobos, Franco",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO8,WATERBIRD_COUNT,2021-01-28,12:03:00,12:17:00,1480,SAND,Sanderling,Calidris alba,,,,,"Villalobos, Franco",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO8,WATERBIRD_COUNT,2021-01-28,12:03:00,12:17:00,57,SESA,Semipalmated Sandpiper,Calidris pusilla,,,,,"Villalobos, Franco",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO9,WATERBIRD_COUNT,2021-01-28,12:30:00,12:36:00,19,KEGU,Kelp Gull,Larus dominicanus,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,MAIPO9,WATERBIRD_COUNT,2021-01-28,12:30:00,12:36:00,28,NECO,Neotropic Cormorant,Nannopterum brasilianum,,,,,"Montecino, Sharon",4,"Benjamأ­n Gallardo, Marأ­a Jesأ؛s Sepأ؛lveda, Matأ­as Maulen, Mauricio Herrera",AVAILABLE Level 5
CHSS,LLUTA1,WATERBIRD_COUNT,2021-02-03,08:05:00,08:57:00,1500,SAND,Sanderling,Calidris alba,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA1,WATERBIRD_COUNT,2021-02-03,08:05:00,08:57:00,8,WHIM,Whimbrel,Numenius phaeopus,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA1,WATERBIRD_COUNT,2021-02-03,08:05:00,08:57:00,12,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA2,WATERBIRD_COUNT,2021-02-03,09:05:00,10:13:00,8,LEYE,Lesser Yellowlegs,Tringa flavipes,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA2,WATERBIRD_COUNT,2021-02-03,09:05:00,10:13:00,20,GRYE,Greater Yellowlegs,Tringa melanoleuca,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA2,WATERBIRD_COUNT,2021-02-03,09:05:00,10:13:00,18,WHIM,Whimbrel,Numenius phaeopus,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA2,WATERBIRD_COUNT,2021-02-03,09:05:00,10:13:00,6,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA2,WATERBIRD_COUNT,2021-02-03,09:05:00,10:13:00,8,AMGP,American Golden-Plover,Pluvialis dominica,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA2,WATERBIRD_COUNT,2021-02-03,09:05:00,10:13:00,2,KILL,Killdeer,Charadrius vociferus,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA3,WATERBIRD_COUNT,2021-02-03,10:17:00,11:30:00,4,LEYE,Lesser Yellowlegs,Tringa flavipes,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA3,WATERBIRD_COUNT,2021-02-03,10:17:00,11:30:00,6,GRYE,Greater Yellowlegs,Tringa melanoleuca,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA3,WATERBIRD_COUNT,2021-02-03,10:17:00,11:30:00,12,WHIM,Whimbrel,Numenius phaeopus,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA3,WATERBIRD_COUNT,2021-02-03,10:17:00,11:30:00,2,LESA,Least Sandpiper,Calidris minutilla,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA3,WATERBIRD_COUNT,2021-02-03,10:17:00,11:30:00,1,PESA,Pectoral Sandpiper,Calidris melanotos,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA3,WATERBIRD_COUNT,2021-02-03,10:17:00,11:30:00,1,SPSA,Spotted Sandpiper,Actitis macularius,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA3,WATERBIRD_COUNT,2021-02-03,10:17:00,11:30:00,1000,SAND,Sanderling,Calidris alba,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA3,WATERBIRD_COUNT,2021-02-03,10:17:00,11:30:00,80,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA3,WATERBIRD_COUNT,2021-02-03,10:17:00,11:30:00,2,KILL,Killdeer,Charadrius vociferus,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA4,WATERBIRD_COUNT,2021-02-03,11:44:00,12:19:00,22,WHIM,Whimbrel,Numenius phaeopus,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA4,WATERBIRD_COUNT,2021-02-03,11:44:00,12:19:00,12,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA4,WATERBIRD_COUNT,2021-02-03,11:44:00,12:19:00,2,KILL,Killdeer,Charadrius vociferus,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA4,WATERBIRD_COUNT,2021-02-03,11:44:00,12:19:00,1,SEPL,Semipalmated Plover,Charadrius semipalmatus,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA4,WATERBIRD_COUNT,2021-02-03,11:44:00,12:19:00,1,SNPL,Snowy Plover,Charadrius nivosus,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA5,WATERBIRD_COUNT,2021-02-03,12:26:00,13:02:00,5,WHIM,Whimbrel,Numenius phaeopus,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA5,WATERBIRD_COUNT,2021-02-03,12:26:00,13:02:00,6,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA5,WATERBIRD_COUNT,2021-02-03,12:26:00,13:02:00,8,SEPL,Semipalmated Plover,Charadrius semipalmatus,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,LLUTA5,WATERBIRD_COUNT,2021-02-03,12:26:00,13:02:00,3,BBPL,Black-bellied Plover,Pluvialis squatarola,,,,,"Peredo, Ronny",0,,AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2021-02-09,14:27:00,15:05:00,4,BNSW,Black-necked Swan,Cygnus melancoryphus,,,,+ 234 Coscoroba coscoroba,"Norambuena, Heraldo",3,"Pizarro, Cristobal; Luengo, Catalina",AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2021-02-09,14:27:00,15:05:00,12,RESH,Red Shoveler,Spatula platalea,,,,,"Norambuena, Heraldo",3,"Pizarro, Cristobal; Luengo, Catalina",AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2021-02-09,14:27:00,15:05:00,6,WCHP,White-cheeked Pintail,Anas bahamensis,,,,,"Norambuena, Heraldo",3,"Pizarro, Cristobal; Luengo, Catalina",AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2021-02-09,14:27:00,15:05:00,20,YBPI,Yellow-billed Pintail,Anas georgica,,,,+ 20 Anas flavirostris,"Norambuena, Heraldo",3,"Pizarro, Cristobal; Luengo, Catalina",AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2021-02-09,14:27:00,15:05:00,52,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Norambuena, Heraldo",3,"Pizarro, Cristobal; Luengo, Catalina",AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2021-02-09,14:27:00,15:05:00,4,SOLA,Southern Lapwing,Vanellus chilensis,,,,,"Norambuena, Heraldo",3,"Pizarro, Cristobal; Luengo, Catalina",AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2021-02-09,14:27:00,15:05:00,210,WHIM,Whimbrel,Numenius phaeopus,,,,,"Norambuena, Heraldo",3,"Pizarro, Cristobal; Luengo, Catalina",AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2021-02-09,14:27:00,15:05:00,15,GRYE,Greater Yellowlegs,Tringa melanoleuca,,,,,"Norambuena, Heraldo",3,"Pizarro, Cristobal; Luengo, Catalina",AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2021-02-09,14:27:00,15:05:00,7560,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,,,"Norambuena, Heraldo",3,"Pizarro, Cristobal; Luengo, Catalina",AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2021-02-09,14:27:00,15:05:00,60,KEGU,Kelp Gull,Larus dominicanus,,,,,"Norambuena, Heraldo",3,"Pizarro, Cristobal; Luengo, Catalina",AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2021-02-09,14:27:00,15:05:00,120,STEH,South American Tern,Sterna hirundinacea,,,,,"Norambuena, Heraldo",3,"Pizarro, Cristobal; Luengo, Catalina",AVAILABLE Level 5
CHSS,ANDALIEN1,WATERBIRD_COUNT,2021-02-09,14:27:00,15:05:00,3,SCTE,Snowy-crowned Tern,Sterna trudeaui,,,,,"Norambuena, Heraldo",3,"Pizarro, Cristobal; Luengo, Catalina",AVAILABLE Level 5
